id,from_id,to_id,edge_type,edge_type_norm,status,risk_level,confidence,evidence_json,evidence_text,business_rule,last_updated,next_action,risk_reason,from_node_type,to_node_type,ai_ready,needs_review,text_for_embedding
edge_0092,member_roldan,concept_site_receiving,performs_role,PERFORMS_ROLE,PASS,,EXTRACTED,"[""source_node:member_roldan"", ""target_node:concept_site_receiving"", ""relation:performs"", ""confidence:EXTRACTED""]",source_node:member_roldan | target_node:concept_site_receiving | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,SiteReceipt,true,false,edge_0092 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_roldan | target_node:concept_site_receiving | relation:performs | confidence:EXTRACTED
edge_0093,member_roldan,concept_tpi_lpo_equipment,performs_role,PERFORMS_ROLE,PASS,,EXTRACTED,"[""source_node:member_roldan"", ""target_node:concept_tpi_lpo_equipment"", ""relation:performs"", ""confidence:EXTRACTED""]",source_node:member_roldan | target_node:concept_tpi_lpo_equipment | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,InspectionEvent,true,false,edge_0093 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_roldan | target_node:concept_tpi_lpo_equipment | relation:performs | confidence:EXTRACTED
edge_0094,member_roldan,role_site_receiving_coordinator,performs_role,PERFORMS_ROLE,PASS,,EXTRACTED,"[""source_node:member_roldan"", ""target_node:role_site_receiving_coordinator"", ""relation:performs"", ""confidence:EXTRACTED""]",source_node:member_roldan | target_node:role_site_receiving_coordinator | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,ActorRole,true,false,edge_0094 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_roldan | target_node:role_site_receiving_coordinator | relation:performs | confidence:EXTRACTED
edge_0095,member_sanguk,member_roldan,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:member_sanguk"", ""target_node:member_roldan"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:member_sanguk | target_node:member_roldan | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,Person,true,false,edge_0095 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_sanguk | target_node:member_roldan | relation:references | confidence:EXTRACTED
edge_0096,role_site_receiving_coordinator,concept_grn,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:role_site_receiving_coordinator"", ""target_node:concept_grn"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:role_site_receiving_coordinator | target_node:concept_grn | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,ActorRole,SiteReceipt,true,false,edge_0096 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_site_receiving_coordinator | target_node:concept_grn | relation:references | confidence:EXTRACTED
edge_0097,role_site_receiving_coordinator,concept_pod,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:role_site_receiving_coordinator"", ""target_node:concept_pod"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:role_site_receiving_coordinator | target_node:concept_pod | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,ActorRole,SiteReceipt,true,false,edge_0097 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_site_receiving_coordinator | target_node:concept_pod | relation:references | confidence:EXTRACTED
edge_0098,role_site_receiving_coordinator,concept_site_receipt,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:role_site_receiving_coordinator"", ""target_node:concept_site_receipt"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:role_site_receiving_coordinator | target_node:concept_site_receipt | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,ActorRole,Document,true,false,edge_0098 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:role_site_receiving_coordinator | target_node:concept_site_receipt | relation:references | confidence:EXTRACTED
edge_0099,team_role_matrix,role_site_receiving_coordinator,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:team_role_matrix"", ""target_node:role_site_receiving_coordinator"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:team_role_matrix | target_node:role_site_receiving_coordinator | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,ActorRole,true,false,edge_0099 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:team_role_matrix | target_node:role_site_receiving_coordinator | relation:references | confidence:EXTRACTED
edge_0100,member_ronnel,concept_vp24_field_work,performs_role,PERFORMS_ROLE,PASS,,EXTRACTED,"[""source_node:member_ronnel"", ""target_node:concept_vp24_field_work"", ""relation:performs"", ""confidence:EXTRACTED""]",source_node:member_ronnel | target_node:concept_vp24_field_work | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,MarineOperation,true,false,edge_0100 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ronnel | target_node:concept_vp24_field_work | relation:performs | confidence:EXTRACTED
edge_0101,member_ronnel,concept_webbing_sling,performs_role,PERFORMS_ROLE,PASS,,EXTRACTED,"[""source_node:member_ronnel"", ""target_node:concept_webbing_sling"", ""relation:performs"", ""confidence:EXTRACTED""]",source_node:member_ronnel | target_node:concept_webbing_sling | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,Document,true,false,edge_0101 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ronnel | target_node:concept_webbing_sling | relation:performs | confidence:EXTRACTED
edge_0102,member_ronnel,role_field_handling_support,performs_role,PERFORMS_ROLE,PASS,,EXTRACTED,"[""source_node:member_ronnel"", ""target_node:role_field_handling_support"", ""relation:performs"", ""confidence:EXTRACTED""]",source_node:member_ronnel | target_node:role_field_handling_support | relation:performs | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,ActorRole,true,false,edge_0102 | PERFORMS_ROLE | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_ronnel | target_node:role_field_handling_support | relation:performs | confidence:EXTRACTED
edge_0103,member_sanguk,member_ronnel,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:member_sanguk"", ""target_node:member_ronnel"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:member_sanguk | target_node:member_ronnel | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Person,Person,true,false,edge_0103 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:member_sanguk | target_node:member_ronnel | relation:references | confidence:EXTRACTED
edge_0104,role_field_handling_support,concept_lifting_plan,references,REFERENCES,AMBER,AMBER_REVIEW,INFERRED,"[""source_node:role_field_handling_support"", ""target_node:concept_lifting_plan"", ""relation:references"", ""confidence:INFERRED""]",source_node:role_field_handling_support | target_node:concept_lifting_plan | relation:references | confidence:INFERRED,Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back.,2026-06-14T17:35:31+04:00,Review inference against source evidence and upgrade to REVIEWED if confirmed.,"Inference-only relationship; use as decision support, not final operational truth.",ActorRole,MarineOperation,true,true,"edge_0104 | REFERENCES | AMBER | INFERRED | Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back. | Review inference against source evidence and upgrade to REVIEWED if confirmed. | Inference-only relationship; use as decision support, not final operational truth. | source_node:role_field_handling_support | target_node:concept_lifting_plan | relation:references | confidence:INFERRED"
